Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	video
24	1788	0	0	0.0	3.0	0.0	223.5	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	video
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	video
24	1788	0	0	0.0	3.0	0.0	223.5	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	video
24	1788	0	0	0.0	3.0	0.0	223.5	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	video
24	1788	0	0	0.0	3.0	0.0	223.5	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	3.0	0.0	223.5	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4444444444444444	0.0	32.44444444444444	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3333333333333333	0.0	23.77777777777778	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.6666666666666665	0.0	198.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.4	0.0	29.2	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.3	0.0	21.4	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.2	0.0	14.0	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.2	0.0	14.0	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.4	0.0	178.8	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.36363636363636365	0.0	26.545454545454547	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.2727272727272727	0.0	19.454545454545453	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.1818181818181817	0.0	162.54545454545453	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3333333333333333	0.0	24.333333333333332	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.25	0.0	17.833333333333332	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
24	1788	0	0	0.0	2.0	0.0	149.0	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.3076923076923077	0.0	22.46153846153846	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.23076923076923078	0.0	16.46153846153846	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
25	1858	1	70	1.0	1.9230769230769231	70.0	142.92307692307693	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.2857142857142857	0.0	20.857142857142858	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.21428571428571427	0.0	15.285714285714286	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
26	1928	1	70	1.0	1.8571428571428572	70.0	137.71428571428572	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.26666666666666666	0.0	19.466666666666665	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.2	0.0	14.266666666666667	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
27	1998	1	70	1.0	1.8	70.0	133.2	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.25	0.0	18.25	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
27	1998	0	0	0.0	1.6875	0.0	124.875	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.23529411764705882	0.0	17.176470588235293	3	214	0	0	0.0	0.1875	0.0	13.375	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
27	1998	0	0	0.0	1.6875	0.0	124.875	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.23529411764705882	0.0	17.176470588235293	3	214	0	0	0.0	0.17647058823529413	0.0	12.588235294117647	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
27	1998	0	0	0.0	1.6875	0.0	124.875	0	0	0	0	0.0	0.0	0.0	0.0	video
4	292	0	0	0.0	0.23529411764705882	0.0	17.176470588235293	3	214	0	0	0.0	0.17647058823529413	0.0	12.588235294117647	video
3	238	0	0	0.0	0.17647058823529413	0.0	14.0	2	140	0	0	0.0	0.125	0.0	8.75	video
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	video
