Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
3	238	0	0	0.0	0.42857142857142855	0.0	34.0	2	140	0	0	0.0	0.2857142857142857	0.0	20.0	dns
27	2094	0	0	0.0	3.857142857142857	0.0	299.14285714285717	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.375	0.0	151.75	11	986	0	0	0.0	1.375	0.0	123.25	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.2857142857142857	0.0	20.0	dns
27	2094	0	0	0.0	3.857142857142857	0.0	299.14285714285717	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.375	0.0	151.75	11	986	0	0	0.0	1.375	0.0	123.25	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.857142857142857	0.0	299.14285714285717	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.375	0.0	151.75	11	986	0	0	0.0	1.375	0.0	123.25	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.375	0.0	123.25	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.375	0.0	29.75	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.25	0.0	17.5	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.375	0.0	261.75	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.2222222222222223	0.0	134.88888888888889	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.2222222222222223	0.0	109.55555555555556	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3333333333333333	0.0	26.444444444444443	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2222222222222222	0.0	15.555555555555555	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	3.0	0.0	232.66666666666666	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.1	0.0	121.4	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.1	0.0	98.6	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.2	0.0	14.0	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.3	0.0	23.8	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.2	0.0	14.0	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.7	0.0	209.4	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	1.0	0.0	110.36363636363636	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	1.0	0.0	89.63636363636364	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.2727272727272727	0.0	21.636363636363637	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.18181818181818182	0.0	12.727272727272727	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.4545454545454546	0.0	190.36363636363637	0	0	0	0	0.0	0.0	0.0	0.0	dns
11	1214	0	0	0.0	0.9166666666666666	0.0	101.16666666666667	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	11	986	0	0	0.0	0.9166666666666666	0.0	82.16666666666667	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.25	0.0	19.833333333333332	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.16666666666666666	0.0	11.666666666666666	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.25	0.0	174.5	0	0	0	0	0.0	0.0	0.0	0.0	dns
14	1580	3	366	3.0	1.0769230769230769	366.0	121.53846153846153	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	14	1268	3	282	3.0	1.0769230769230769	282.0	97.53846153846153	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.23076923076923078	0.0	18.307692307692307	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.15384615384615385	0.0	10.76923076923077	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
27	2094	0	0	0.0	2.076923076923077	0.0	161.07692307692307	0	0	0	0	0.0	0.0	0.0	0.0	dns
17	1946	3	366	3.0	1.2142857142857142	366.0	139.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	17	1550	3	282	3.0	1.2142857142857142	282.0	110.71428571428571	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.21428571428571427	0.0	17.0	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.14285714285714285	0.0	10.0	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
29	2234	2	140	2.0	2.0714285714285716	140.0	159.57142857142858	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	2	244	2.0	1.2666666666666666	244.0	146.0	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
30	2304	1	70	1.0	2.0	70.0	153.6	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	0	0	0.0	1.1875	0.0	136.875	20	1832	3	282	3.0	1.3333333333333333	282.0	122.13333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
30	2304	1	70	1.0	2.0	70.0	153.6	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	0	0	0.0	1.1875	0.0	136.875	20	1832	0	0	0.0	1.25	0.0	114.5	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
30	2304	1	70	1.0	2.0	70.0	153.6	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	0	0	0.0	1.1875	0.0	136.875	20	1832	0	0	0.0	1.25	0.0	114.5	dns
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
30	2304	1	70	1.0	2.0	70.0	153.6	0	0	0	0	0.0	0.0	0.0	0.0	dns
19	2190	0	0	0.0	1.1875	0.0	136.875	20	1832	0	0	0.0	1.25	0.0	114.5	dns
3	238	0	0	0.0	0.1875	0.0	14.875	2	140	0	0	0.0	0.125	0.0	8.75	dns
3	238	0	0	0.0	0.2	0.0	15.866666666666667	2	140	0	0	0.0	0.13333333333333333	0.0	9.333333333333334	dns
